,,,,,,,,,水質,,,,,,,,,,,,地質,,,,,底質汙染物,,,,,,,,藻礁生態系,,,,,,,,,,,,,,,
2021,4,28,SP,KS,3,KS3滿,滿,12:22,24.0 ,34.6 ,8.08 ,8.30 ,98.60 ,14.0 ,0.01 ,0.05 ,0.13 ,0.0092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,SP,G1,,G1滿,滿,12:05,23.9 ,33.1 ,8.15 ,8.65 ,102.30 ,15.6 ,0.01 ,0.11 ,0.17 ,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,SP,G2,,G2滿,滿,12:20,24.0 ,33.0 ,8.13 ,8.60 ,102.30 ,,0.01 ,0.04 ,0.28 ,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,5,26,SP,BY,1,BY1-H,H,14:58,33.3 ,33.8 ,8.50 ,10.50 ,143.7 ,13.80 ,0.02,0.010,0.1,0.072,,0.806,2.1000000,6.000,2.667,16.333,12.667,,,,,,,,,6,1,53.33,5.33,0.00,1100,300,0,1300,0,0,0,300,0,100,
2021,5,26,SP,BY,1,BY1-M,M,14:52,33.4 ,33.5 ,8.51 ,10.33 ,144.9 ,4.20 ,0.02,0.010,0.1,0.054,,1.728,2.0000000,9.333,2.667,13.000,6.333,,,,,,,,,6,1,9.33,0.00,0.00,2900,0,0,100,200,0,0,700,100,0,
2021,5,26,SP,BY,1,BY1-L,L,14:45,32.5 ,32.8 ,8.25 ,8.49 ,117.1 ,9.40 ,0.02,0.010,0.11,0.12,,2.389,0.3000000,1.667,0.500,22.833,2.833,0,0,30,28,31.7,18.8,131,14,8,16,33.33,1.33,0.00,2400,1900,0,1100,200,0,0,100,2200,0,
2021,5,26,SP,BY,2,BY2-H,H,15:12,32.9 ,31.7 ,8.13 ,9.27 ,127.8 ,15.00 ,0.01,0.05,0.14,0.093,,1.231,0.7000000,0.167,2.333,22.500,0.000,,,,,,,,,28,0,186.67,0.00,0.00,3200,2500,0,400,200,0,0,0,0,0,
2021,5,26,SP,BY,2,BY2-M,M,15:18,32.5 ,33.7 ,8.29 ,8.60 ,117.4 ,2.70 ,0.01,0.02,0.09,0.069,,2.012,0.3000000,2.000,1.333,21.667,2.667,,,,,,,,,12,8,78.67,0.00,0.00,3500,200,0,200,0,0,0,0,1700,0,
2021,5,26,SP,BY,2,BY2-L,L,15:24,31.5 ,33.5 ,8.25 ,9.46 ,128.6 ,64.80 ,0.02,0.03,0.09,0.058,,0.863,0.2000000,2.000,4.500,18.500,2.000,0,0,27.1,23.2,28.7,16.8,119,11.4,32,20,73.33,0.00,0.00,9300,700,0,800,300,0,0,500,8800,100,
2021,5,26,SP,BY,3,BY3-H,H,15:49,31.8 ,33.7 ,8.10 ,7.38 ,100.3 ,3.20 ,0.02,0.07,0.14,0.114,,0.613,0.5000000,0.667,1.333,23.333,0.000,,,,,,,,,8,10,304.00,2.67,0.00,3200,200,300,300,0,0,0,100,1100,0,
2021,5,26,SP,BY,3,BY3-M,M,15:38,32.0 ,33.5 ,8.19 ,8.75 ,119.1 ,3.70 ,0.01,0.05,0.09,0.095,,1.297,0.3000000,0.000,0.333,24.667,0.833,,,,,,,,,6,20,9.33,0.00,0.00,6700,500,200,1100,300,0,100,0,8700,0,
2021,5,26,SP,BY,3,BY3-L,L,15:31,31.8 ,33.0 ,8.19 ,10.17 ,137.9 ,11.60 ,0.01,0.06,0.12,0.069,,1.791,0.2000000,0.500,0.833,23.667,4.333,0,0,28.4,24.7,29.4,16.8,122,11.1,8,16,10.67,0.00,0.00,4900,500,0,900,200,0,0,100,3300,0,
2021,5,26,SP,G1,1,G1-1-H,H,17:15,30.0 ,34.8 ,8.31 ,8.17 ,107.4 ,3.20 ,0.02,0.010,0.14,0.09,,0.797,41.2000000,25.000,0.000,0.000,0.000,,,,,,,,,2,0,0.00,0.00,0.00,0,0,0,847,0,0,0,0,0,0,
2021,5,26,SP,G1,1,G1-1-M,M,17:05,29.7 ,33.7 ,7.98 ,6.93 ,89.6 ,10.60 ,0.02,0.01,0.16,0.112,,1.904,8.2000000,1.000,0.000,24.000,1.333,,,,,,,,,6,16,1.33,0.00,0.00,100,0,0,0,0,0,0,0,0,0,
2021,5,26,SP,G1,1,G1-1-L,L,16:57,30.5 ,34.0 ,8.15 ,7.62 ,100.8 ,16.50 ,0.02,0.010,0.12,0.088,,2.936,1.6000000,1.333,0.000,23.667,2.000,0,0,29.4,22.7,28.2,15.1,119,10.2,4,20,4.00,0.00,0.00,1000,100,100,400,0,0,0,0,100,0,
2021,5,,SP,G1,2,G1-2-H,H,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,4.00,0.00,0.00,1700,1000,0,200,400,0,0,0,0,0,
2021,5,,SP,G1,2,G1-2-M,M,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,5.33,34.67,0.00,800,500,100,200,200,0,0,100,1800,0,
2021,5,,SP,G1,2,G1-2-L,L,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,6.67,17.33,0.00,1800,1900,100,100,0,100,0,0,700,0,0
2021,5,26,SP,G1,3,G1-3-H,H,16:36,31.5 ,34.1 ,8.38 ,9.34 ,127.6 ,3.10 ,0.02,0.01,0.1,0.043,,1.165,1.9000000,0.833,0.000,24.167,1.167,,,,,,,,,48,4,6.67,0.00,0.00,500,600,0,100,200,0,0,0,100,0,
2021,5,26,SP,G1,3,G1-3-M,M,16:43,31.1 ,34.2 ,8.23 ,8.83 ,117.3 ,6.60 ,0.02,0.01,0.1,0.053,,1.231,2.3000000,2.167,0.000,22.833,0.667,,,,,,,,,12,28,8.00,1.33,0.00,1700,300,200,1400,300,0,0,0,500,0,
2021,5,26,SP,G1,3,G1-3-L,L,16:53,30.7 ,34.0 ,8.21 ,8.51 ,112.4 ,28.00 ,0.02,0.01,0.13,0.087,,8.541,1.4000000,0.833,0.000,24.167,3.333,0,0,21.9,43.1,24.8,15.4,116,16.7,16,44,12.00,0.00,0.00,1600,1100,0,800,300,0,0,200,800,0,
2021,5,26,SP,G2,1,G2-1-H,H,14:30,31.7 ,34.7 ,8.28 ,9.98 ,135.9 ,9.80 ,0.02,0.010,0.17,0.045,,,0.7000000,3.667,0.000,21.333,0.000,,,,,,,,,0,24,0.00,0.00,0.00,1500,2100,0,200,0,0,0,600,1500,100,
2021,5,26,SP,G2,1,G2-1-M,M,14:27,31.9 ,34.9 ,8.21 ,10.88 ,137.8 ,5.70 ,0.02,0.010,0.12,0.044,,,0.9000000,3.667,1.000,20.333,5.333,,,,,,,,,8,32,0.00,0.00,0.00,1100,200,0,1700,0,0,0,100,900,0,
2021,5,26,SP,G2,1,G2-1-L,L,14:21,31.8 ,34.4 ,8.20 ,10.12 ,138.2 ,5.50 ,0.02,0.010,0.09,0.057,,3.989,0.6000000,4.333,0.000,20.667,3.000,0,0,24.7,49.2,25,17.6,122,22.6,36,12,337.33,1.33,0.00,2200,0,0,400,600,0,0,100,2600,0,
2021,5,,SP,G2,2,G2-2-H,H,,,,,,,,,,,,,,,,,,,,,,,,,,,32,0,0.00,1.33,0.00,1500,700,0,1600,0,0,0,0,9200,0,
2021,5,,SP,G2,2,G2-2-M,M,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60,0.00,0.00,0.00,3400,1200,0,300,0,0,0,0,2300,0,
2021,5,,SP,G2,2,G2-2-L,L,,,,,,,,,,,,,,,,,,,,,,,,,,,2,54,4.00,0.00,0.00,3800,500,100,500,1100,100,0,0,2500,100,0
2021,5,26,SP,G2,3,G2-3-H,H,14:54,33.0 ,35.2 ,8.41 ,9.66 ,134.8 ,2.10 ,0.02,0.010,0.17,0.046,,,1.0000000,3.000,0.000,22.000,0.333,,,,,,,,,1,40,45.33,0.00,0.00,3800,3400,100,700,200,200,0,0,8200,0,
2021,5,26,SP,G2,3,G2-3-M,M,14:50,32.1 ,35.0 ,8.36 ,10.29 ,141.4 ,3.20 ,0.02,0.010,0.11,0.045,,,0.7000000,3.333,0.000,21.667,5.667,,,,,,,,,4,12,0.00,1.33,0.00,4900,1900,0,400,200,0,0,100,5700,0,
2021,5,26,SP,G2,3,G2-3-L,L,14:45,31.6 ,34.8 ,8.34 ,9.50 ,128.6 ,45.90 ,0.02,0.010,0.1,0.368,,0.83,0.7000000,1.667,0.000,23.333,4.000,0,0,19.1,45.2,19.9,16.3,105,23,10,28,0.00,0.00,0.00,2600,400,0,1000,700,0,0,0,4000,0,
2021,5,26,SP,KS,1,KS1-H,H,15:39,32.2 ,35.8 ,8.54 ,9.73 ,133.7 ,3.70 ,0.02,0.010,0.09,0.074,,,0.8000000,5.667,0.167,19.167,6.333,,,,,,,,,2.3,40,16.00,1.33,0.00,1100,900,0,0,0,0,0,100,1500,0,
2021,5,26,SP,KS,1,KS1-M,M,15:33,31.6 ,34.8 ,8.41 ,9.20 ,125.1 ,4.60 ,0.02,0.010,0.09,0.065,,,0.5000000,8.000,0.333,16.667,9.000,,,,,,,,,2.7,38.7,0.00,0.00,0.00,3100,200,0,500,300,0,0,0,4600,0,
2021,5,26,SP,KS,1,KS1-L,L,15:27,31.9 ,34.6 ,8.39 ,9.95 ,135.8 ,4.50 ,0.02,0.010,0.09,0.096,,0.964,0.4000000,3.667,0.000,21.333,11.667,0,0,30.1,25,32.4,17.6,144,16.7,13.7,33.3,0.00,17.33,0.00,3800,600,0,0,2500,0,200,0,2500,0,
2021,5,26,SP,KS,2,KS2-H,H,16:15,31.3 ,36.6 ,8.50 ,8.69 ,119.0 ,0.80 ,0.02,0.010,0.09,0.077,,,1.2000000,8.000,1.667,15.333,4.333,,,,,,,,,8.7,12,192.00,0.00,0.00,1900,900,0,0,300,0,0,100,1600,0,
2021,5,26,SP,KS,2,KS2-M,M,16:10,30.9 ,36.0 ,8.49 ,9.97 ,121.9 ,1.60 ,0.02,0.010,0.1,0.081,,,0.7000000,5.000,5.000,15.000,6.667,,,,,,,,,26.7,11.3,101.33,5.33,0.00,2300,500,100,100,700,0,0,0,1100,0,
2021,5,26,SP,KS,2,KS2-L,L,16:05,31.1 ,34.8 ,8.54 ,10.22 ,137.8 ,6.10 ,0.02,0.010,0.11,0.113,,0.719,0.7000000,0.000,1.333,23.667,4.000,0,0,31.4,20.4,29.5,15.5,126,14.6,20.7,30.7,21.33,1.33,0.00,4800,3200,100,900,300,0,0,0,3200,0,
2021,5,26,SP,KS,3,KS3-H,H,16:41,30.2 ,31.9 ,8.37 ,8.72 ,115.3 ,11.70 ,0.02,0.010,0.08,0.105,,,0.8000000,7.333,4.000,13.667,0.000,,,,,,,,,8.7,8,25.33,4.00,0.00,600,400,0,300,0,0,100,0,10900,0,
2021,5,26,SP,KS,3,KS3-M,M,16:37,30.1 ,29.1 ,8.40 ,9.18 ,121.6 ,4.50 ,0.02,0.010,0.11,0.084,,,1.0000000,6.333,5.000,13.667,2.000,,,,,,,,,14.7,28,16.00,1.33,0.00,1500,200,0,200,0,0,0,100,1100,0,
2021,5,26,SP,KS,3,KS3-L,L,16:34,30.7 ,35.2 ,8.41 ,9.10 ,121.8 ,3.10 ,0.02,0.010,0.13,0.073,,1.656,0.7000000,8.333,1.333,15.333,1.000,0,0,23.8,18.3,24.5,15.8,98.4,16,12.3,16,2.67,0.00,0.00,1600,500,0,2100,3500,0,100,0,1300,0,
2021,5,27,SP,KS,1,KS1滿,滿,10:10,29.1 ,34.5 ,8.05 ,8.89 ,115.8 ,15.80 ,0.02,0.010,0.1,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,5,27,SP,KS,2,KS2滿,滿,10:24,30.0 ,34.5 ,8.02 ,8.72 ,115.2 ,22.40 ,0.02,0.010,0.11,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,5,27,SP,KS,3,KS3滿,滿,11:32,29.2 ,34.5 ,8.03 ,8.82 ,115.2 ,24.00 ,0.01,0.010,0.11,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,5,27,SP,G1,,G1滿,滿,10:30,29.8 ,34.0 ,8.04 ,8.20 ,105.1 ,36.50 ,0.02,0.010,0.12,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,5,27,SP,G2,,G2滿,滿,10:10,30.5 ,34.0 ,8.05 ,7.76 ,103.5 ,13.40 ,0.02,0.010,0.12,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,23,SM,BY,1,BY1-H,H,14:05,28.2 ,23.9 ,8.32 ,9.23 ,117.9 ,7.80 ,0.02,0.25,0.13,0.117,,,0.8000000,,,,,,,,,,,,,13,3,,,,,,,,,,,,,,
2021,6,23,SM,BY,1,BY1-M,M,14:02,27.8 ,31.6 ,8.51 ,9.26 ,118.2 ,6.90 ,0.01,0.03,0.09,0.099,,,1.3000000,,,,,,,,,,,,,8,8,,,,,,,,,,,,,,
2021,6,23,SM,BY,1,BY1-L,L,13:58,28.2 ,32.7 ,8.24 ,8.09 ,103.8 ,10.90 ,0.01,0.06,0.1,0.14,,,0.9000000,,,,,,,,,,,,,8,30,,,,,,,,,,,,,,
2021,6,23,SM,BY,2,BY2-H,H,14:39,27.9 ,29.8 ,8.12 ,7.41 ,94.3 ,36.30 ,0.01,0.08,0.21,0.104,,,0.7000000,,,,,,,,,,,,,12,4,,,,,,,,,,,,,,
2021,6,23,SM,BY,2,BY2-M,M,14:32,27.6 ,32.2 ,8.21 ,8.06 ,102.0 ,11.70 ,0.01,0.04,0.11,0.108,,,0.5000000,,,,,,,,,,,,,28,8,,,,,,,,,,,,,,
2021,6,23,SM,BY,2,BY2-L,L,14:28,27.9 ,32.5 ,8.32 ,9.32 ,118.9 ,37.80 ,0.01,0.03,0.1,0.081,,,0.8000000,,,,,,,,,,,,,12,1,,,,,,,,,,,,,,
2021,6,23,SM,BY,3,BY3-H,H,15:17,27.5 ,32.6 ,8.27 ,8.45 ,107.2 ,4.00 ,0.01,0.08,0.14,0.081,,,0.6000000,,,,,,,,,,,,,56,0,,,,,,,,,,,,,,
2021,6,23,SM,BY,3,BY3-M,M,15:12,28.3 ,32.5 ,8.18 ,7.71 ,98.7 ,6.00 ,0.01,0.07,0.12,0.099,,,0.4000000,,,,,,,,,,,,,16,0,,,,,,,,,,,,,,
2021,6,23,SM,BY,3,BY3-L,L,15:04,28.5 ,32.5 ,8.18 ,7.02 ,90.6 ,15.50 ,0.01,0.07,0.1,0.144,,,0.3000000,,,,,,,,,,,,,4,16,,,,,,,,,,,,,,
2021,6,23,SM,G1,1,G1-1-H,H,16:21,27.7 ,32.0 ,8.28 ,7.92 ,97.0 ,28.00 ,0.01,0.09,0.19,0.068,,,45.0000000,,,,,,,,,,,,,16,2,,,,,,,,,,,,,,
2021,6,23,SM,G1,1,G1-1-M,M,16:17,26.9 ,30.9 ,8.24 ,7.77 ,95.3 ,12.90 ,0.01,0.06,0.07,0.122,,,0.9000000,,,,,,,,,,,,,8,28,,,,,,,,,,,,,,
2021,6,23,SM,G1,1,G1-1-L,L,16:30,27.6 ,30.0 ,8.25 ,7.25 ,92.4 ,51.90 ,0.01,0.1,0.16,0.237,,,0.8000000,,,,,,,,,,,,,4,76,,,,,,,,,,,,,,
2021,6,,SM,G1,2,G1-2-H,H,,,,,,,,,,,,,,,,,,,,,,,,,,,44,8,,,,,,,,,,,,,,
2021,6,,SM,G1,2,G1-2-M,M,,,,,,,,,,,,,,,,,,,,,,,,,,,15,24,,,,,,,,,,,,,,
2021,6,,SM,G1,2,G1-2-L,L,,,,,,,,,,,,,,,,,,,,,,,,,,,30,12,,,,,,,,,,,,,,
2021,6,23,SM,G1,3,G1-3-H,H,16:00,27.7 ,32.5 ,8.32 ,8.44 ,106.8 ,7.40 ,0.02,0.05,0.16,0.068,,,0.6000000,,,,,,,,,,,,,64,3,,,,,,,,,,,,,,
2021,6,23,SM,G1,3,G1-3-M,M,16:05,28.0 ,32.6 ,8.26 ,7.31 ,93.7 ,5.90 ,0.01,0.04,0.1,0.068,,,0.9000000,,,,,,,,,,,,,16,0,,,,,,,,,,,,,,
2021,6,23,SM,G1,3,G1-3-L,L,16:08,27.9 ,31.9 ,8.21 ,7.54 ,96.4 ,53.20 ,0.01,0.11,0.17,0.215,,,0.8000000,,,,,,,,,,,,,18,18,,,,,,,,,,,,,,
2021,6,23,SM,G2,1,G2-1-H,H,16:21,27.5 ,34.3 ,8.30 ,8.06 ,102.4 ,7.90 ,0.01,0.06,0.1,0.073,,,1.0000000,,,,,,,,,,,,,0,40,,,,,,,,,,,,,,
2021,6,23,SM,G2,1,G2-1-M,M,16:17,27.6 ,32.1 ,8.07 ,8.20 ,104.2 ,7.60 ,0.01,0.03,0.11,0.073,,,0.7000000,,,,,,,,,,,,,2,40,,,,,,,,,,,,,,
2021,6,23,SM,G2,1,G2-1-L,L,16:11,27.9 ,33.4 ,8.22 ,7.80 ,99.5 ,15.20 ,0.01,0.03,0.09,0.068,,,0.6000000,,,,,,,,,,,,,21,20,,,,,,,,,,,,,,
2021,6,,SM,G2,2,G2-2-H,H,,,,,,,,,,,,,,,,,,,,,,,,,,,0,72,,,,,,,,,,,,,,
2021,6,,SM,G2,2,G2-2-M,M,,,,,,,,,,,,,,,,,,,,,,,,,,,4,64,,,,,,,,,,,,,,
2021,6,,SM,G2,2,G2-2-L,L,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,,,,,,,,,,,,,,
2021,6,23,SM,G2,3,G2-3-H,H,15:52,27.3 ,28.4 ,8.42 ,8.27 ,104.5 ,6.60 ,0.02,0.03,0.12,0.077,,,1.0000000,,,,,,,,,,,,,1,12,,,,,,,,,,,,,,
2021,6,23,SM,G2,3,G2-3-M,M,15:48,27.2 ,32.1 ,8.49 ,8.03 ,101.2 ,14.20 ,0.01,0.05,0.1,0.073,,,0.6000000,,,,,,,,,,,,,5,70,,,,,,,,,,,,,,
2021,6,23,SM,G2,3,G2-3-L,L,15:42,28.4 ,33.4 ,8.24 ,6.98 ,89.8 ,33.20 ,0.01,0.07,0.1,0.108,,,0.4000000,,,,,,,,,,,,,2,60,,,,,,,,,,,,,,
2021,6,23,SM,KS,1,KS1-H,H,15:07,26.9 ,30.8 ,8.49 ,7.57 ,95.1 ,12.60 ,0.01,0.16,0.2,0.162,,,0.8000000,,,,,,,,,,,,,3.3,34.7,,,,,,,,,,,,,,
2021,6,23,SM,KS,1,KS1-M,M,15:02,27.6 ,32.0 ,8.31 ,7.43 ,94.3 ,13.20 ,0.01,0.07,0.11,0.099,,,0.6000000,,,,,,,,,,,,,5.3,36,,,,,,,,,,,,,,
2021,6,23,SM,KS,1,KS1-L,L,14:57,27.4 ,31.1 ,8.13 ,6.31 ,79.7 ,17.50 ,0.01,0.15,0.18,0.188,,,0.9000000,,,,,,,,,,,,,8,38,,,,,,,,,,,,,,
2021,6,23,SM,KS,2,KS2-H,H,14:07,28.1 ,23.4 ,8.58 ,9.80 ,125.6 ,21.50 ,0.01,0.2,0.17,0.206,,,1.1000000,,,,,,,,,,,,,15,13.3,,,,,,,,,,,,,,
2021,6,23,SM,KS,2,KS2-M,M,14:02,28.1 ,26.4 ,8.38 ,8.63 ,110.5 ,10.80 ,0.01,0.18,0.12,0.144,,,0.5000000,,,,,,,,,,,,,14,18,,,,,,,,,,,,,,
2021,6,23,SM,KS,2,KS2-L,L,13:58,28.3 ,30.9 ,8.50 ,6.99 ,89.8 ,9.20 ,0.01,0.14,0.15,0.273,,,0.5000000,,,,,,,,,,,,,41.7,24,,,,,,,,,,,,,,
2021,6,23,SM,KS,3,KS3-H,H,14:32,28.0 ,31.2 ,8.34 ,7.78 ,99.3 ,7.60 ,0.01,0.09,0.13,0.144,,,1.3000000,,,,,,,,,,,,,15,14.7,,,,,,,,,,,,,,
2021,6,23,SM,KS,3,KS3-M,M,14:28,27.2 ,30.6 ,8.25 ,7.75 ,97.7 ,18.20 ,0.01,0.12,0.25,0.148,,,0.9000000,,,,,,,,,,,,,26.7,13.3,,,,,,,,,,,,,,
2021,6,23,SM,KS,3,KS3-L,L,14:25,28.1 ,33.1 ,8.26 ,7.56 ,96.7 ,14.80 ,0.01,0.04,0.11,0.202,,,0.9000000,,,,,,,,,,,,,18.7,21.7,,,,,,,,,,,,,,
2021,6,24,SM,KS,1,KS1滿,滿,10:22,27.6 ,33.2 ,8.07 ,7.64 ,96.9 ,15.70 ,0.01,0.04,0.1,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,24,SM,KS,2,KS2滿,滿,10:36,27.6 ,6.5 ,7.62 ,7.11 ,89.6 ,20.50 ,0.04,0.37,0.43,0.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,24,SM,KS,3,KS3滿,滿,10:43,28.3 ,33.1 ,8.06 ,7.59 ,97.5 ,13.50 ,0.02,0.010,0.14,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,24,SM,G1,,G1滿,滿,10:50,28.5 ,33.5 ,7.96 ,7.59 ,96.7 ,14.20 ,0.01,0.02,0.09,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,24,SM,G2,,G2滿,滿,11:05,28.2 ,33.6 ,8.06 ,7.63 ,96.6 ,25.40 ,0.01,0.02,0.08,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,8,22,SM,BY,1,BY1-H,H,14:40,34.8 ,31.3 ,8.13 ,8.20 ,117.7 ,7.80 ,0.01,0.010,0.1,0.06,,,,4.333,0.667,20.000,4.333,,,,,,,,,1,31,28.00,0.00,0.00,9700,1400,200,2300,1000,0,100,500,0,0,
2021,8,22,SM,BY,1,BY1-M,M,14:45,33.2 ,32.5 ,8.21 ,7.85 ,109.9 ,6.00 ,0.02,0.010,0.11,0.044,,,,5.333,1.667,18.000,8.667,,,,,,,,,6,41,18.67,0.00,0.00,2400,400,0,400,800,0,0,0,0,0,
2021,8,22,SM,BY,1,BY1-L,L,14:48,33.1 ,32.4 ,8.30 ,7.90 ,107.3 ,13.60 ,0.02,0.010,0.08,0.053,,,,1.16666667,0,23.833,2.000,,,,,,,,,12,8,4.00,2.67,0.00,10000,1400,0,1400,0,0,0,100,4400,0,46
2021,8,22,SM,BY,2,BY2-H,H,15:10,33.7 ,27.3 ,8.23 ,7.79 ,108.3 ,39.60 ,0.01,0.010,0.15,0.109,,,,2.333,1.500,21.167,0.000,,,,,,,,,30,0,221.33,0.00,0.00,8200,1700,0,100,100,0,0,400,2500,0,
2021,8,22,SM,BY,2,BY2-M,M,15:05,33.4 ,31.7 ,8.26 ,8.05 ,111.9 ,17.20 ,0.01,0.010,0.13,0.076,,,,4.000,3.667,17.333,0.333,,,,,,,,,7,10,53.33,2.67,0.00,4200,0,0,400,300,0,0,0,7400,0,
2021,8,22,SM,BY,2,BY2-L,L,14:59,32.7 ,31.8 ,8.30 ,8.87 ,122.4 ,18.00 ,0.02,0.010,0.13,0.106,,,,9.000,4.667,11.333,7.000,,,,,,,,,28,33,66.67,2.67,0.00,6900,1000,100,0,0,0,100,0,2000,0,117
2021,8,22,SM,BY,3,BY3-H,H,15:29,32.8 ,32.1 ,8.32 ,8.89 ,122.5 ,3.50 ,0.01,0.01,0.13,0.054,,,,5.000,3.333,16.667,0.000,,,,,,,,,39,6,405.33,0.00,0.00,2200,2600,0,200,200,0,0,0,600,0,
2021,8,22,SM,BY,3,BY3-M,M,15:26,31.7 ,32.0 ,8.27 ,8.55 ,116.4 ,3.50 ,0.01,0.01,0.16,0.077,,,,0.000,0.667,24.333,0.000,,,,,,,,,25,16,28.00,5.33,0.00,13100,1400,0,2500,800,0,200,0,10700,0,
2021,8,22,SM,BY,3,BY3-L,L,15:22,31.7 ,32.1 ,8.29 ,9.22 ,125.7 ,17.30 ,0.01,0.01,0.11,0.109,,,,3.000,3.000,19.000,0.000,,,,,,,,,20,20,14.67,1.33,0.00,5800,500,200,900,400,0,0,200,12000,0,57
2021,8,22,SM,G1,1,G1-1-H,H,16:59,32.3 ,32.9 ,8.19 ,7.47 ,101.8 ,11.00 ,0.01,0.03,0.16,0.091,,,,25.000,0.000,0.000,0.000,,,,,,,,,18,18,0.00,0.00,0.00,1651,0,0,169,0,0,0,0,0,0,
2021,8,22,SM,G1,1,G1-1-M,M,17:09,31.7 ,32.9 ,8.15 ,6.92 ,94.1 ,12.20 ,0.01,0.02,0.13,0.053,,,,4.667,0.000,20.333,0.833,,,,,,,,,2,32,8.00,0.00,0.00,1500,0,0,300,100,0,100,200,200,0,
2021,8,22,SM,G1,1,G1-1-L,L,17:11,31.1 ,32.9 ,8.23 ,7.53 ,101.6 ,19.20 ,0.01,0.03,0.12,0.12,,,,5.000,0.000,20.000,0.000,,,,,,,,,0,80,5.33,1.33,0.00,7800,1600,0,1200,300,0,0,500,600,0,34
2021,8,,SM,G1,2,G1-2-H,H,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,14.67,0.00,0.00,2500,300,0,500,0,0,0,0,0,0,
2021,8,,SM,G1,2,G1-2-M,M,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,2.67,45.33,0.00,7800,1500,0,3400,0,0,0,0,7500,0,
2021,8,,SM,G1,2,G1-2-L,L,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,4.00,18.67,0.00,8100,1600,0,1100,0,0,0,0,2000,0,23
2021,8,22,SM,G1,3,G1-3-H,H,16:16,32.1 ,32.7 ,8.26 ,9.09 ,124.4 ,4.00 ,0.01,0.01,0.14,0.047,,,,2.667,0.000,22.333,4.667,,,,,,,,,35,16,5.33,0.00,0.00,10300,1900,100,1800,0,0,0,500,700,0,
2021,8,22,SM,G1,3,G1-3-M,M,16:26,31.3 ,32.8 ,8.24 ,7.85 ,106.5 ,16.90 ,0.01,0.010,0.12,0.067,,,,4.000,0.000,21.000,1.000,,,,,,,,,28,6,10.67,1.33,0.00,5900,1200,200,1800,800,0,0,400,1300,0,
2021,8,22,SM,G1,3,G1-3-L,L,16:38,31.8 ,32.7 ,8.20 ,7.40 ,100.1 ,18.00 ,0.01,0.02,0.12,0.12,,,,4.667,0.000,20.333,1.333,,,,,,,,,16,20,10.67,1.33,0.00,7300,1100,0,1100,700,0,0,200,300,0,0
2021,8,22,SM,G2,1,G2-1-H,H,14:40,31.7 ,32.7 ,8.22 ,9.55 ,130.0 ,5.80 ,0.02,0.010,0.13,0.066,,,,3.000,0.000,22.000,8.333,,,,,,,,,0,13,317.33,0.00,0.00,2500,1100,0,300,0,0,0,200,2900,100,
2021,8,22,SM,G2,1,G2-1-M,M,14:53,31.5 ,32.6 ,8.24 ,9.49 ,128.8 ,5.60 ,0.01,0.010,0.27,0.118,,,,0.667,0.000,24.333,7.333,,,,,,,,,4,1,42.67,0.00,0.00,4000,800,0,0,0,0,0,0,5300,0,
2021,8,22,SM,G2,1,G2-1-L,L,15:04,31.5 ,32.7 ,8.29 ,9.37 ,127.2 ,25.20 ,0.01,0.010,0.18,0.113,,,,2.000,0.000,23.000,6.778,,,,,,,,,22,8,0.00,0.00,0.00,8400,1400,0,500,1100,100,0,0,7300,0,18
2021,8,,SM,G2,2,G2-2-H,H,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,4.00,0.00,0.00,6500,2200,0,900,600,0,0,0,22600,0,
2021,8,,SM,G2,2,G2-2-M,M,,,,,,,,,,,,,,,,,,,,,,,,,,,6,40,0.00,0.00,0.00,5500,100,0,500,200,0,0,0,7700,0,
2021,8,,SM,G2,2,G2-2-L,L,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,5.33,1.33,0.00,7000,500,0,1100,500,0,0,0,3300,0,42
